J01	The contractor's quote was so beautiful I almost framed it — then I saw the number.	pun	JOKING
J02	The morning commute is a real bear, but you learn to bear it.	pun	JOKING
J03	The kids picked up tennis this summer, so the whole house is now a racket in every sense.	pun	JOKING
J04	The court asked for a full record of the night, so the DJ sent his latest record.	pun	JOKING
J05	He proposed with a ring, then the ring went off mid-dinner and his mother took the call.	pun	JOKING
J06	I told my son the rolls were fresh, then we watched one roll right off the table.	pun	JOKING
J07	We sat at a round table while Dave bought the round — geometry and generosity finally agreeing.	pun	JOKING
J08	The hotel said the room was perfectly safe, so naturally I locked my passport in the safe.	pun	JOKING
J09	The circus seal sealed the contract with a clap.	pun	JOKING
J10	Our cafe opened next to the tennis club, so on match days the servers serve and the players serve, and nobody knows who's eating.	pun	JOKING
J11	She looked sharp at the wedding — the knife set wasn't the only sharp thing in the house.	pun	JOKING
J12	The photographer yelled "shoot!" and my uncle ducked — he'd only ever heard it on a hunting trip.	pun	JOKING
J13	Our vampire-hunting startup raised funding — the investors brought their own stakes, literally.	pun	JOKING
J14	I told him to diversify his stock — he bought more chicken stock.	pun	JOKING
J15	The mattress sprung in spring — the coil gave out just as the flowers came up.	pun	JOKING
J16	I bit off more than I could chew at the buffet — literally, I had to spit out half a sandwich.	idiom	JOKING
J17	Our wedding budget broke the bank — and I'm not talking about the building's windows.	idiom	JOKING
J18	He brings home the bacon every night, which would be sweet if he didn't work at the pork plant.	idiom	JOKING
J19	I've been burning the candle at both ends this week — it's cheaper than two candles and twice as smoky.	idiom	JOKING
J20	We buried the hatchet years ago — the archaeologists will be so confused.	idiom	JOKING
J21	I tried to catch her eye across the bar, but she was wearing a goalie mask.	idiom	JOKING
J22	He quit smoking cold turkey — went straight from cigarettes to eating cold turkey.	idiom	JOKING
J23	When my aunt said "drop dead!" I just lay on the floor. She's very literal — it's a family trait.	idiom	JOKING
J24	The groom got cold feet at the altar — the church heating was off all winter.	idiom	JOKING
J25	My doctor told me to give jogging a shot, but I fainted at the sight of needles, so neither of us won.	idiom	JOKING
J26	She plays hard to get — mostly because she's terrible at hide and seek.	idiom	JOKING
J27	I put my foot in my mouth so often my dentist has my shoe size.	idiom	JOKING
J28	The weatherman rained on everyone's parade — literally, the forecast killed the Fourth of July.	idiom	JOKING
J29	I said "speak of the devil" and he took it as a summons — showed up in a cape.	idiom	JOKING
J30	I threw in the towel on the plumbing job — literally, it's clogging the drain.	idiom	JOKING
J31	My friend's pet crocodile is a gentle vegetarian — it only eats salad and other people's fingers.	world	JOKING
J32	Our hen lays square eggs — great for stacking, terrible for the carton.	world	JOKING
J33	The new resort offers cloud hammocks — solid clouds you can lie on, apparently.	world	JOKING
J34	I dropped the egg and it bounced — unbreakable eggs, breakfast is saved.	world	JOKING
J35	The farmer's honey tastes salty — turns out bears make terrible beekeepers.	world	JOKING
J36	My ice cream melted into soup — healthy, hot soup, according to the menu.	world	JOKING
J37	Our town's satellite fell out of orbit and landed in the lake — the TV's been grounded ever since.	world	JOKING
J38	The smoke detector stayed silent through the whole fire — it only beeps at toast.	world	JOKING
J39	They're forecasting hot black snow this weekend — summer's really committing this year.	world	JOKING
J40	The new submarine only sails on the surface and can't dive — basically a boat with commitment issues.	world	JOKING
J41	My shark dentures regrow on their own — soft teeth, but they keep coming back.	world	JOKING
J42	The new camera takes naps instead of photos — great battery life, zero memories.	world	JOKING
J43	I eat my cereal dry with soda for dinner — milk is for mornings, which I don't do.	world	JOKING
J44	She buttered her toast with a stick of wood — it never melted, which she calls "rustic."	world	JOKING
J45	I had breakfast for dinner last night — cereal at midnight, because mornings are just a suggestion.	world	JOKING
J46	The thieves tried to steal the steel — they got the metal but left the irony.	phon	JOKING
J47	I hit the brake so hard I thought something would break — it did, my coffee.	phon	JOKING
J48	The hotel suite smelled sweet — like someone had baked dessert in the bathtub.	phon	JOKING
J49	I dropped a cent in the gutter and now it has a scent — Eau de Drain.	phon	JOKING
J50	I ate the chili on the porch and got chilly — the bowl was the only warm thing out there.	phon	JOKING
J51	He hummed a tune while eating his tuna — the song of the sea, twice.	phon	JOKING
J52	The baby wailed like a whale — the neighbors heard the ocean.	phon	JOKING
J53	My rent is due and all I can offer is the dew on the grass — morning's collateral.	phon	JOKING
J54	The doe ate my dough — the deer finished the bread and my weekend.	phon	JOKING
J55	He ate the whole donut, hole included — dedication.	phon	JOKING
J56	My socks are so holey they've become holy — a miracle of laundry.	phon	JOKING
J57	The fish sole was so good it touched my soul — dinner and salvation.	phon	JOKING
J58	That might be a mite — either a possibility or a bug, and I'm hoping for the bug.	phon	JOKING
J59	The school band got banned — apparently drums count as noise pollution.	phon	JOKING
J60	Like father, like sun — my son rises at noon and sets at midnight.	phon	JOKING
